277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,3.7,77.669,2019-02-03,February,Credit card,73.97,4.76,3.7,5.4
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2019-02-03,February,Cash,295.8,4.76,14.79,6.1
326-78-5178,C,Naypyitaw,Member,Male,Food and beverages,91.4,7,31.99,671.79,2019-02-03,February,Cash,639.8,4.76,31.99,9.5
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.45,135.355,2019-02-03,February,Cash,128.91,4.76,6.45,9.3
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.23,130.883,2019-02-04,February,Ewallet,124.65,4.76,6.23,6
236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.7,14.679,2019-02-04,February,Ewallet,13.98,4.76,0.7,9.8
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.2,151.284,2019-02-04,February,Cash,144.08,4.76,7.2,9.5
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.39,71.159,2019-02-04,February,Credit card,67.77,4.76,3.39,6.5
441-94-7118,A,Yangon,Member,Male,Electronic accessories,71.95,1,3.6,75.548,2019-02-04,February,Cash,71.95,4.76,3.6,7.3
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.73,204.246,2019-02-04,February,Ewallet,194.52,4.76,9.73,7.6
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.67,98.028,2019-02-04,February,Ewallet,93.36,4.76,4.67,7.4
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.1,548.163,2019-02-04,February,Credit card,522.06,4.76,26.1,9
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.83,185.367,2019-02-04,February,Cash,176.54,4.76,8.83,8.2
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.77,226.065,2019-02-04,February,Ewallet,215.3,4.76,10.77,7.7
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.96,734.076,2019-02-04,February,Ewallet,699.12,4.76,34.96,9.8
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.77,163.233,2019-02-05,February,Ewallet,155.46,4.76,7.77,8.7
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,February,Ewallet,225.6,4.76,11.28,4.8
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.18,297.801,2019-02-05,February,Cash,283.62,4.76,14.18,8.8
338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720.3,2019-02-05,February,Cash,686,4.76,34.3,9.1
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.39,92.295,2019-02-05,February,Ewallet,87.9,4.76,4.39,6.7
374-17-3652,B,Mandalay,Member,Female,Food and beverages,42.82,9,19.27,404.649,2019-02-05,February,Credit card,385.38,4.76,19.27,8.9
479-26-8945,B,Mandalay,Member,Female,Sports and travel,16.49,2,1.65,34.629,2019-02-05,February,Ewallet,32.98,4.76,1.65,4.6
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.21,550.368,2019-02-05,February,Cash,524.16,4.76,26.21,9.7
210-67-5886,C,Naypyitaw,Member,Female,Health and beauty,98.21,3,14.73,309.362,2019-02-05,February,Credit card,294.63,4.76,14.73,7.8
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.93,145.593,2019-02-05,February,Ewallet,138.66,4.76,6.93,9.7
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.09,43.869,2019-02-05,February,Cash,41.78,4.76,2.09,9.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.53,32.151,2019-02-05,February,Credit card,30.62,4.76,1.53,4.1
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,February,Credit card,178.4,4.76,8.92,6.6
183-56-6882,C,Naypyitaw,Member,Female,Food and beverages,99.42,4,19.88,417.564,2019-02-06,February,Ewallet,397.68,4.76,19.88,7.5
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,February,Cash,228,4.76,11.4,6.6
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.62,55.041,2019-02-06,February,Credit card,52.42,4.76,2.62,6.3
512-91-0811,C,Naypyitaw,Normal,Male,Health and beauty,89.75,1,4.49,94.238,2019-02-06,February,Credit card,89.75,4.76,4.49,6.6
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.95,188.003,2019-02-06,February,Ewallet,179.05,4.76,8.95,7.9
351-62-0822,B,Mandalay,Member,Female,Fashion accessories,14.48,4,2.9,60.816,2019-02-06,February,Ewallet,57.92,4.76,2.9,4.5
875-46-5808,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,2019-02-06,February,Ewallet,259,4.76,12.95,8.7
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.48,240.975,2019-02-06,February,Ewallet,229.5,4.76,11.48,8.2
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.14,317.835,2019-02-06,February,Credit card,302.7,4.76,15.14,8.9
727-46-3608,B,Mandalay,Member,Female,Food and beverages,20.01,9,9,189.094,2019-02-06,February,Ewallet,180.09,4.76,9,4.1
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.23,235.872,2019-02-06,February,Credit card,224.64,4.76,11.23,5.9
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.4,407.316,2019-02-06,February,Ewallet,387.92,4.76,19.4,9.4
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.83,122.524,2019-02-07,February,Ewallet,116.69,4.76,5.83,7.4
635-40-6220,A,Yangon,Normal,Male,Health and beauty,89.6,8,35.84,752.64,2019-02-07,February,Ewallet,716.8,4.76,35.84,6.6
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.04,273.798,2019-02-07,February,Ewallet,260.76,4.76,13.04,8.5
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.16,507.444,2019-02-07,February,Ewallet,483.28,4.76,24.16,9.6
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.48,618.975,2019-02-07,February,Ewallet,589.5,4.76,29.48,8.1
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.61,180.873,2019-02-07,February,Cash,172.26,4.76,8.61,8.2
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.34,343.224,2019-02-07,February,Credit card,326.88,4.76,16.34,6.5
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,February,Credit card,543.6,4.76,27.18,6.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.51,10.679,2019-02-07,February,Cash,10.17,4.76,0.51,5.9
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.91,208.089,2019-02-07,February,Cash,198.18,4.76,9.91,6.8
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.93,334.478,2019-02-07,February,Ewallet,318.55,4.76,15.93,8.5
380-94-4661,C,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.19,276.948,2019-02-07,February,Credit card,263.76,4.76,13.19,6.9
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.45,30.408,2019-02-07,February,Credit card,28.96,4.76,1.45,6.2
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.81,289.926,2019-02-07,February,Cash,276.12,4.76,13.81,7.1
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.69,833.595,2019-02-07,February,Cash,793.9,4.76,39.69,6.2
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.28,47.859,2019-02-07,February,Cash,45.58,4.76,2.28,9.8
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.25,782.208,2019-02-07,February,Cash,744.96,4.76,37.25,6.8
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.16,486.444,2019-02-07,February,Cash,463.28,4.76,23.16,8.1
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.94,103.824,2019-02-07,February,Ewallet,98.88,4.76,4.94,9.9
252-56-2699,A,Yangon,Normal,Male,Food and beverages,43.19,10,21.59,453.495,2019-02-07,February,Ewallet,431.9,4.76,21.59,8.2
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.6,1020.705,2019-02-08,February,Credit card,972.1,4.76,48.6,8.7
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.91,103.131,2019-02-08,February,Cash,98.22,4.76,4.91,7
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,13,273.052,2019-02-08,February,Credit card,260.05,4.76,13,7.7
549-84-7482,B,Mandalay,Normal,Female,Sports and travel,90.28,9,40.63,853.146,2019-02-08,February,Ewallet,812.52,4.76,40.63,7.2
373-73-7910,A,Yangon,Normal,Male,Sports and travel,86.31,7,30.21,634.378,2019-02-08,February,Ewallet,604.17,4.76,30.21,5.3
354-25-5821,B,Mandalay,Member,Female,Sports and travel,69.12,6,20.74,435.456,2019-02-08,February,Cash,414.72,4.76,20.74,5.6
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.24,341.092,2019-02-08,February,Credit card,324.85,4.76,16.24,6.5
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,February,Cash,127,4.76,6.35,8.6
732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.29,195.174,2019-02-08,February,Cash,185.88,4.76,9.29,7
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.99,20.685,2019-02-08,February,Ewallet,19.7,4.76,0.99,9.5
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,2019-02-08,February,Credit card,989.8,4.76,49.49,8.7
649-29-6775,B,Mandalay,Normal,Male,Fashion accessories,33.52,1,1.68,35.196,2019-02-08,February,Cash,33.52,4.76,1.68,6.7
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.78,100.485,2019-02-09,February,Credit card,95.7,4.76,4.78,5.1
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.59,33.432,2019-02-09,February,Cash,31.84,4.76,1.59,7.7
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.59,180.4,2019-02-09,February,Ewallet,171.81,4.76,8.59,6.5
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.08,22.659,2019-02-09,February,Ewallet,21.58,4.76,1.08,7.2
871-39-9221,C,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,3.73,78.435,2019-02-09,February,Cash,74.7,4.76,3.73,4.1
866-05-7563,B,Mandalay,Member,Female,Electronic accessories,81.4,3,12.21,256.41,2019-02-09,February,Cash,244.2,4.76,12.21,4.8
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.16,66.402,2019-02-09,February,Cash,63.24,4.76,3.16,7.3
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.19,193.074,2019-02-09,February,Ewallet,183.88,4.76,9.19,5.1
447-15-7839,A,Yangon,Member,Female,Sports and travel,22.24,10,11.12,233.52,2019-02-09,February,Cash,222.4,4.76,11.12,4.2
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.31,888.405,2019-02-09,February,Credit card,846.1,4.76,42.31,8.8
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.77,415.233,2019-02-09,February,Cash,395.46,4.76,19.77,5.7
130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.49,472.311,2019-02-09,February,Cash,449.82,4.76,22.49,5.7
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.77,331.128,2019-02-09,February,Ewallet,315.36,4.76,15.77,4.6
162-48-8011,A,Yangon,Member,Female,Food and beverages,44.59,5,11.15,234.098,2019-02-10,February,Cash,222.95,4.76,11.15,8.5
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.68,539.343,2019-02-10,February,Cash,513.66,4.76,25.68,9.5
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.06,820.365,2019-02-10,February,Cash,781.3,4.76,39.06,4.4
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.92,271.289,2019-02-10,February,Ewallet,258.37,4.76,12.92,6.7
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.78,394.328,2019-02-10,February,Ewallet,375.55,4.76,18.78,5.2
400-60-7251,A,Yangon,Normal,Male,Home and lifestyle,74.07,1,3.7,77.773,2019-02-10,February,Ewallet,74.07,4.76,3.7,9.9
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,48.09,3,7.21,151.484,2019-02-10,February,Credit card,144.27,4.76,7.21,7.8
838-78-4295,C,Naypyitaw,Normal,Female,Health and beauty,33.47,2,3.35,70.287,2019-02-10,February,Ewallet,66.94,4.76,3.35,6.7
685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,2019-02-10,February,Ewallet,301.4,4.76,15.07,9.2
695-51-0018,B,Mandalay,Normal,Female,Sports and travel,34.84,4,6.97,146.328,2019-02-10,February,Cash,139.36,4.76,6.97,7.4
669-54-1719,B,Mandalay,Member,Male,Electronic accessories,18.93,6,5.68,119.259,2019-02-10,February,Credit card,113.58,4.76,5.68,8.1
796-12-2025,C,Naypyitaw,Normal,Male,Fashion accessories,62.12,10,31.06,652.26,2019-02-11,February,Cash,621.2,4.76,31.06,5.9
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,February,Credit card,892,4.76,44.6,4.4
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,February,Credit card,772,4.76,38.6,5.6
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.67,455.122,2019-02-11,February,Ewallet,433.45,4.76,21.67,9.4
418-02-5978,B,Mandalay,Normal,Female,Health and beauty,84.09,9,37.84,794.651,2019-02-11,February,Cash,756.81,4.76,37.84,8
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.01,252.252,2019-02-11,February,Cash,240.24,4.76,12.01,5.4
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.95,397.992,2019-02-11,February,Ewallet,379.04,4.76,18.95,7.8
284-34-9626,B,Mandalay,Normal,Female,Home and lifestyle,77.04,3,11.56,242.676,2019-02-11,February,Credit card,231.12,4.76,11.56,7.2
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,7.63,160.209,2019-02-12,February,Ewallet,152.58,4.76,7.63,7
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,February,Cash,603.8,4.76,30.19,6
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.97,41.454,2019-02-12,February,Cash,39.48,4.76,1.97,6.5
549-03-9315,B,Mandalay,Normal,Male,Fashion accessories,94.87,8,37.95,796.908,2019-02-12,February,Ewallet,758.96,4.76,37.95,8.7
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.16,150.423,2019-02-12,February,Ewallet,143.26,4.76,7.16,8.8
365-64-0515,A,Yangon,Normal,Female,Electronic accessories,46.95,5,11.74,246.488,2019-02-12,February,Ewallet,234.75,4.76,11.74,7.1
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.62,54.967,2019-02-12,February,Cash,52.35,4.76,2.62,4
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,February,Credit card,871,4.76,43.55,9.9
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2019-02-13,February,Cash,147.8,4.76,7.39,6.9
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.3,195.258,2019-02-13,February,Credit card,185.96,4.76,9.3,8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.11,86.247,2019-02-13,February,Cash,82.14,4.76,4.11,6.3
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.49,31.227,2019-02-13,February,Credit card,29.74,4.76,1.49,8.9
563-36-9814,A,Yangon,Member,Male,Electronic accessories,76.82,1,3.84,80.661,2019-02-13,February,Ewallet,76.82,4.76,3.84,7.2
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.04,84.756,2019-02-13,February,Credit card,80.72,4.76,4.04,5
151-16-1484,A,Yangon,Member,Male,Electronic accessories,32.25,4,6.45,135.45,2019-02-13,February,Ewallet,129,4.76,6.45,6.5
139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.88,165.449,2019-02-13,February,Credit card,157.57,4.76,7.88,4.8
150-89-8043,A,Yangon,Normal,Male,Sports and travel,44.65,3,6.7,140.648,2019-02-14,February,Cash,133.95,4.76,6.7,6.2
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.03,441.588,2019-02-14,February,Credit card,420.56,4.76,21.03,4.5
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.94,208.677,2019-02-14,February,Cash,198.74,4.76,9.94,5.2
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2019-02-14,February,Credit card,276.6,4.76,13.83,8.9
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.83,122.472,2019-02-14,February,Ewallet,116.64,4.76,5.83,6
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.57,95.865,2019-02-14,February,Ewallet,91.3,4.76,4.57,9.2
638-60-7125,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.82,836.304,2019-02-14,February,Credit card,796.48,4.76,39.82,5.2
853-23-2453,B,Mandalay,Member,Male,Health and beauty,75.74,4,15.15,318.108,2019-02-14,February,Cash,302.96,4.76,15.15,7.6
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2019-02-15,February,Credit card,993,4.76,49.65,6.6
873-95-4984,B,Mandalay,Member,Female,Health and beauty,76.9,7,26.92,565.215,2019-02-15,February,Cash,538.3,4.76,26.92,7.7
710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2019-02-15,February,Credit card,696.6,4.76,34.83,4.5
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.07,253.512,2019-02-15,February,Cash,241.44,4.76,12.07,8.1
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.46,282.576,2019-02-15,February,Credit card,269.12,4.76,13.46,9.3
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.79,163.611,2019-02-15,February,Cash,155.82,4.76,7.79,7.9
394-43-4238,B,Mandalay,Member,Male,Home and lifestyle,17.77,5,4.44,93.293,2019-02-15,February,Credit card,88.85,4.76,4.44,5.4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,February,Credit card,274.2,4.76,13.71,9.2
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.71,833.963,2019-02-15,February,Credit card,794.25,4.76,39.71,7.6
372-94-8041,A,Yangon,Normal,Male,Health and beauty,15.26,6,4.58,96.138,2019-02-15,February,Ewallet,91.56,4.76,4.58,9.8
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.28,362.817,2019-02-15,February,Cash,345.54,4.76,17.28,5.1
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.94,103.782,2019-02-15,February,Cash,98.84,4.76,4.94,8.4
227-78-1148,B,Mandalay,Normal,Female,Fashion accessories,72.84,7,25.49,535.374,2019-02-15,February,Cash,509.88,4.76,25.49,8.4
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,February,Cash,328,4.76,16.4,6.2
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.06,211.365,2019-02-15,February,Cash,201.3,4.76,10.06,7.5
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.42,92.726,2019-02-15,February,Credit card,88.31,4.76,4.42,5.2
285-68-5083,C,Naypyitaw,Member,Female,Sports and travel,24.74,3,3.71,77.931,2019-02-15,February,Credit card,74.22,4.76,3.71,10
136-08-6195,A,Yangon,Normal,Female,Home and lifestyle,69.96,8,27.98,587.664,2019-02-15,February,Credit card,559.68,4.76,27.98,6.4
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,February,Credit card,156.6,4.76,7.83,9.5
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.04,252.756,2019-02-16,February,Credit card,240.72,4.76,12.04,9.4
241-72-9525,B,Mandalay,Normal,Male,Sports and travel,51.91,10,25.95,545.055,2019-02-16,February,Cash,519.1,4.76,25.95,8.2
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.01,63.263,2019-02-16,February,Ewallet,60.25,4.76,3.01,5.5
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.31,300.573,2019-02-16,February,Ewallet,286.26,4.76,14.31,4.4
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.57,95.918,2019-02-16,February,Cash,91.35,4.76,4.57,6.8
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.23,718.756,2019-02-16,February,Ewallet,684.53,4.76,34.23,4.9
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.69,182.427,2019-02-16,February,Credit card,173.74,4.76,8.69,7.1
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.43,345.02,2019-02-16,February,Cash,328.59,4.76,16.43,4.2
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,88.79,8,35.52,745.836,2019-02-17,February,Cash,710.32,4.76,35.52,4.1
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.3,300.216,2019-02-17,February,Ewallet,285.92,4.76,14.3,4.9
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.81,142.947,2019-02-17,February,Credit card,136.14,4.76,6.81,7.2
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.14,926.951,2019-02-17,February,Cash,882.81,4.76,44.14,9.3
590-83-4591,B,Mandalay,Member,Male,Electronic accessories,87.45,6,26.24,550.935,2019-02-17,February,Credit card,524.7,4.76,26.24,8.8
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,32.38,680.064,2019-02-17,February,Credit card,647.68,4.76,32.38,7.4
636-48-8204,A,Yangon,Normal,Male,Electronic accessories,34.56,5,8.64,181.44,2019-02-17,February,Ewallet,172.8,4.76,8.64,9.9
634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.93,103.635,2019-02-17,February,Credit card,98.7,4.76,4.93,9.1
389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.95,62.002,2019-02-17,February,Cash,59.05,4.76,2.95,9.4
420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.85,374.797,2019-02-17,February,Credit card,356.95,4.76,17.85,5.5
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,21,440.937,2019-02-17,February,Ewallet,419.94,4.76,21,5.3
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.81,290.083,2019-02-17,February,Cash,276.27,4.76,13.81,4.2
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.8,499.727,2019-02-17,February,Ewallet,475.93,4.76,23.8,5.7
278-97-7759,A,Yangon,Member,Female,Electronic accessories,62.48,1,3.12,65.604,2019-02-18,February,Cash,62.48,4.76,3.12,4.7
354-39-5160,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.33,216.846,2019-02-18,February,Cash,206.52,4.76,10.33,9.8
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.05,63.998,2019-02-18,February,Ewallet,60.95,4.76,3.05,5.9
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.53,284.193,2019-02-18,February,Cash,270.66,4.76,13.53,6.2
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.48,30.996,2019-02-18,February,Ewallet,29.52,4.76,1.48,4.3
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.81,185.094,2019-02-18,February,Ewallet,176.28,4.76,8.81,8.4
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.92,649.299,2019-02-18,February,Cash,618.38,4.76,30.92,6.6
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.31,657.531,2019-02-19,February,Credit card,626.22,4.76,31.31,7.8
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.76,603.876,2019-02-19,February,Ewallet,575.12,4.76,28.76,5.5
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.43,470.988,2019-02-19,February,Credit card,448.56,4.76,22.43,7.3
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,February,Cash,174.4,4.76,8.72,8.3
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.4,932.337,2019-02-19,February,Cash,887.94,4.76,44.4,8.4
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.85,206.808,2019-02-19,February,Ewallet,196.96,4.76,9.85,9.2
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.7,266.647,2019-02-19,February,Credit card,253.95,4.76,12.7,5.3
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.25,173.208,2019-02-19,February,Cash,164.96,4.76,8.25,7.1
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.93,733.604,2019-02-19,February,Ewallet,698.67,4.76,34.93,7.2
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.99,335.895,2019-02-20,February,Credit card,319.9,4.76,15.99,9.9
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,February,Cash,241.2,4.76,12.06,5.8
498-41-1961,B,Mandalay,Normal,Male,Health and beauty,66.68,5,16.67,350.07,2019-02-20,February,Cash,333.4,4.76,16.67,7.6
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.77,79.149,2019-02-20,February,Ewallet,75.38,4.76,3.77,9.5
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2019-02-20,February,Credit card,399,4.76,19.95,5.9
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.66,181.881,2019-02-20,February,Ewallet,173.22,4.76,8.66,7.7
725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2019-02-20,February,Credit card,323.2,4.76,16.16,10
